,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"6.增列對特種基金之補助4,459千元。
7.增列對國內團體之捐助5,793千元。
8.減列社會福利津貼及濟助1,920千元。
",,,
,,,,,,,,03,,"　　　68150014205
　　　社會工作",,"32,134",,,"32,779",,"30,676",,-645,,,"一、本科目包括社會工作
二、本年度預算數包括:
　　人事費23,197千元
　　業務費8,737千元
　　獎補助費200千元
三、本年度預算數與上年度比較：
　　減少 645千元
　　增列 人事費362千元
　　減列 業務費907千元
　　減列 獎補助費100千元
四、本科目增減項目如下：
1.減列約聘僱人員待遇1,064.4千元。
2.減列獎金182.6千元。
3.增列其他給與1,804千元。
4.減列退休離職儲金52.8千元。
5.減列保險142.2千元。
6.增列通訊費180千元。
7.增列其他業務租金30千元。
8.減列臨時人員酬金714千元。
9.減列委辦費95千元。
10.增列一般事務費90千元。
11.減列國內旅費398千元。
12.減列對國內團體之捐助50千元。
13.減列社會福利津貼及濟助50千元。
",,,
,,,,,,,,04,,"　　　68150014207
　　　身心障礙福利",,"1,119,212",,,"1,001,525",,"1,019,995",,"117,687",,,"一、本科目包括身心障礙福利
二、本年度預算數包括:
　　人事費140千元
　　業務費40,437千元
　　獎補助費1,078,635千元
三、本年度預算數與上年度比較：
　　增加 117,687千元
　　增列 業務費1,994千元
　　增列 獎補助費115,693千元
四、本科目增減項目如下：
1.增列臨時人員酬金1,371千元。
2.增列按日按件計資酬金991千元。
3.減列委辦費519千元。
4.增列一般事務費41千元。
5.增列國內旅費110千元。
6.增列對特種基金之補助1,205千元。
7.增列對國內團體之捐助61千元。
8.增列社會福利津貼及濟助114,427",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,社會局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"千元。
",,,
,,,,,,,,05,,"　　　68150014208
　　　兒童暨少年福
　　　利",,"273,510",,,"273,042",,"255,866",,468,,,"一、本科目包括兒童暨少年福利
二、本年度預算數包括:
　　人事費45千元
　　業務費12,601千元
　　獎補助費260,864千元
三、本年度預算數與上年度比較：
　　增加 468千元
　　減列 業務費1,501千元
　　增列 獎補助費1,969千元
四、本科目增減項目如下：
1.減列資訊服務費1,300千元。
2.增列臨時人員酬金13千元。
3.減列委辦費346千元。
4.增列一般事務費132千元。
5.增列對國內團體之捐助255千元。
6.增列社會福利津貼及濟助1,714千元。
",,,
,,,,,,,,06,,"　　　68150014209
　　　婦女福利",,"39,301",,,"47,278",,"24,480",,"-7,977",,,"一、本科目包括婦女福利
二、本年度預算數包括:
　　人事費32千元
　　業務費5,554千元
　　獎補助費33,715千元
三、本年度預算數與上年度比較：
　　減少 7,977千元
　　增列 業務費1,365千元
　　減列 獎補助費9,342千元
四、本科目增減項目如下：
1.增列臨時人員酬金943千元。
2.減列委辦費7千元。
3.增列一般事務費429千元。
4.增列對國內團體之捐助500千元。
5.減列社會福利津貼及濟助9,842千元。
",,,
,,,,,,,,07,,"　　　68150014210
　　　家暴暨性侵害
　　　犯罪防治",,"11,289",,,"10,010",,"8,825",,"1,279",,,"一、本科目包括家暴暨性侵害犯罪防治
二、本年度預算數包括:
　　人事費1,516千元
　　業務費6,698千元
　　獎補助費3,075千元
三、本年度預算數與上年度比較：
　　增加 1,279千元
　　減列 人事費123千元
　　增列 業務費1,402千元
四、本科目增減項目如下：
1.減列約聘僱人員待遇99千元。
2.減列獎金10.8千元。
3.減列退休離職儲金4.2千元。
4.減列保險9千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,社會局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"5.減列按日按件計資酬金10千元。
6.增列委辦費1,472千元。
7.減列一般事務費60千元。
8.減列對國內團體之捐助150千元。
9.增列社會福利津貼及濟助150千元。
",,,
,,,,,,,,08,,"　　　68150014211
　　　社區發展",,"39,604",,,"45,154",,"39,857",,"-5,550",,,"一、本科目包括社區發展
二、本年度預算數包括:
　　人事費31千元
　　業務費3,059千元
　　獎補助費36,514千元
三、本年度預算數與上年度比較：
　　減少 5,550千元
　　增列 業務費200千元
　　減列 獎補助費5,750千元
四、本科目增減項目如下：
1.增列一般事務費200千元。
2.減列對地方政府之補助5,750千元。
",,,
,,,,,,,,09,,"　　　68150014212
　　　身心障礙福利
　　　後續計畫",,"1,181",,,"1,181",,"1,057",,-,,,"一、本科目包括身心障礙福利後續計畫
二、本年度預算數包括:
　　人事費652千元
　　業務費529千元
",,,
,,,,,,,,10,,"　　　68150014214
　　　志願服務",,"4,183",,,"4,383",,"3,612",,-200,,,"一、本科目包括志願服務
二、本年度預算數包括:
　　業務費3,253千元
　　獎補助費930千元
三、本年度預算數與上年度比較：
　　減少 200千元
　　減列 業務費200千元
四、本科目增減項目如下:
減列一般事務費200千元。
",,,
,,,,,,,,11,,"　　　68150014215
　　　長期照顧",,"177,373",,,"170,319",,"130,285",,"7,054",,,"一、本科目包括長期照顧
二、本年度預算數包括:
　　人事費90千元
　　業務費122,879千元
　　獎補助費54,404千元
三、本年度預算數與上年度比較：
　　增加 7,054千元
　　減列 業務費15,150千元
　　增列 獎補助費22,204千元
四、本科目增減項目如下:
1.減列委辦費14,150千元。
2.減列國外旅費1,000千元。
3.增列對國內團體之捐助23,304千元。
4.減列社會福利津貼及濟助1,100千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,社會局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,12,,"　　　68150014217
　　　兒童暨少年保
　　　護",,"29,128",,,"26,032",,"20,887",,"3,096",,,"一、本科目包括兒童暨少年保護
二、本年度預算數包括:
　　人事費294千元
　　業務費14,195千元
　　獎補助費14,639千元
三、本年度預算數與上年度比較：
　　增加 3,096千元
　　增列 業務費2,906千元
　　增列 獎補助費190千元
四、本科目增減項目如下：
1.減列按日按件計資酬金20千元。
2.增列委辦費2,956千元。
3.減列一般事務費30千元。
4.增列社會福利津貼及濟助240千元。
5.減列損失及賠償50千元。
",,,
,,,,,,05,,,,"　　68150019000
　　一般建築及設備",,"14,242",,,"14,944",,"9,298",,-702,,,,,,
,,,,,,,,01,,"　　　68150019019
　　　其他設備",,"14,242",,,"14,944",,"9,298",,-702,,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資1,434千元
　　獎補助費12,808千元
三、本年度預算數與上年度比較：
　　減少 702千元
　　減列 設備及投資560千元
　　減列 獎補助費142千元
四、本科目項目如下：
1.本局購置電動摺紙機98千元。
2.本局個人電腦汰換700千元。
3.本局個人電腦新增110千元。
4.內部網路交換器汰換81千元。
5.配合區域福利服務中心計畫150千元。
6.本局總機冷氣設備汰換25千元。
7.外勞諮詢室及增加辦公設備費用200千元。
8.辦理日安民雄家庭福利服務中心設備70千元（由公益彩券盈餘提撥）。
9.補助縣內兒童遊樂設施設置及修繕2,000千元。
10.衛生福利部社會及家庭署補助村里辦公處設置社區照顧關懷據點開辦費、充實設施設備費130千元（中央補助款）。
11.各鄉鎮公所、社區發展協會及社團推展老人食堂之開辦設施設備費750千元。
12.各公所及社區辦理社區發展等相關業務3,000千元。
13.衛生福利部社會及家庭署補助我國長期照顧十年計畫服務提供單位開辦設施設備費、修繕費及辦公",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,社會局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"設施設備費5,428千元（中央補助款）。
14.補助團體辦理社會福利、公益等充實設施設備費500千元。
15.拓展日間照顧中心費1,000千元（由公益彩券盈餘提撥）。
",,,
,,,,,,06,,,,"　　69150014400
　　勞資關係與福利",,"15,190",,,"10,259",,"8,199",,"4,931",,,,,,
,,,,,,,,01,,"　　　69150014402
　　　勞工組織",,"5,498",,,"5,498",,"4,636",,-,,,"一、本科目包括勞工組織
二、本年度預算數包括:
　　人事費3千元
　　業務費205千元
　　獎補助費5,290千元
",,,
,,,,,,,,02,,"　　　69150014411
　　　勞工福利暨勞
　　　工安全衛生",,"2,487",,,"2,469",,"2,011",,18,,,"一、本科目包括勞工福利暨勞工安全衛生
二、本年度預算數包括:
　　人事費45千元
　　業務費2,407千元
　　獎補助費35千元
三、本年度預算數與上年度比較：
　　增加 18千元
　　增列 人事費18千元
四、本科目增減項目如下：
增列加班值班費18千元。
",,,
,,,,,,,,03,,"　　　69150014412
　　　勞資關係暨勞
　　　動條件",,"6,381",,,"1,948",,"1,344",,"4,433",,,"一、本科目包括勞資關係暨勞動條件
二、本年度預算數包括:
　　人事費144千元
　　業務費6,237千元
　　獎補助費0千元
三、本年度預算數與上年度比較：
　　增加 4,433千元
　　減列 人事費48千元
　　增列 業務費4,584千元
　　減列 獎補助費103千元
四、本科目增減項目如下：
1.減列加班值班費48千元。
2.增列臨時人員酬金3,662千元（中央補助款）。
3.增列按日按件計資酬金1.5千元。
4.增列物品605.5千元。
5.增列一般事務費351千元。
6.減列國內旅費36千元。
7.減列對國內團體之捐助103千元。
",,,
,,,,,,,,04,,"　　　69150014413
　　　促進就業與職
　　　業訓練",,824,,,344,,208,,480,,,"一、本科目包括促進就業與職業訓練
二、本年度預算數包括:
　　人事費42千元
　　業務費782千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,社會局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"三、本年度預算數與上年度比較：
　　增加 480千元
　　增列 人事費30千元
　　增列 業務費450千元
四、本科目增減項目如下：
1.增列加班值班費30千元。
2.增列一般事務費450千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 8,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
