,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,01,,"　　　33040029019
　　　其他設備",,"1,565",,,100,,"1,697",,"1,465",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資1,565千元
三、本年度預算數與上年度比較：
　　增加 1,465千元
　　增列 設備及投資1,465千元
四、本科目項目如下：
1.測量儀器經緯儀320千元。
2.購置電腦主機及印表機600千元。
3.地政服務網頁整合200千元。
4.購置固定式投影機及電動捲簾布幕45千元。
5.購置辦公廳大型冷氣機400千元。
",,,
,,,,003,,,,,,"　00040030000
　嘉義縣水上地政事
　務所",,"71,537",,,"71,189",,"67,114",,348,,,,,,
,,,,,,01,,,,"　　33040030100
　　一般行政",,"64,728",,,"64,656",,"60,460",,72,,,,,,
,,,,,,,,01,,"　　　33040030101
　　　行政管理",,"62,366",,,"62,336",,"58,516",,30,,,"一、本科目包括行政管理
二、本年度預算數包括:
　　人事費61,930千元
　　業務費322千元
　　獎補助費114千元
三、本年度預算數與上年度比較：
　　增加 30千元
　　增列 獎補助費30千元
四、本科目增減項目如下：
增列獎補助費30千元。
",,,
,,,,,,,,02,,"　　　33040030102
　　　所務管理",,"2,362",,,"2,320",,"1,944",,42,,,"一、本科目包括所務管理
二、本年度預算數包括:
　　人事費0千元
　　業務費2,362千元
三、本年度預算數與上年度比較：
　　增加 42千元
　　增列 業務費42千元
四、本科目增減項目如下：
1.增列規費1千元
2.增列保險費4千元。
3.增列物品3千元。
4.增列車輛養護費34千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,地政處主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,02,,,,"　　33040030900
　　地政業務",,"6,031",,,"5,933",,"5,176",,98,,,,,,
,,,,,,,,01,,"　　　33040030918
　　　平均地權重新
　　　規定地價及市
　　　價徵收",,206,,,228,,42,,-22,,,"一、本科目包括平均地權重新規定地價及市價徵收
二、本年度預算數包括:
　　人事費20千元
　　業務費186千元
三、本年度預算數與上年度比較：
　　減少 22千元
　　減列 人事費22千元
四、本科目增減項目如下：
1.減列人事費22千元。
2.增列物品6千元。
3.減列一般事務費6千元。
",,,
,,,,,,,,02,,"　　　33040030921
　　　推行土地及建
　　　築物登記革新
　　　作業",,"2,616",,,"2,496",,"2,193",,120,,,"一、本科目包括推行土地及建築物登記革新作業
二、本年度預算數包括:
　　人事費129千元
　　業務費2,487千元
三、本年度預算數與上年度比較：
　　增加 120千元
　　增列 業務費120千元
四、本科目增減項目如下：
增列資訊維護費(ups電池)120千元。
",,,
,,,,,,,,03,,"　　　33040030922
　　　土地複丈及勘
　　　查",,"1,755",,,"1,755",,"1,668",,-,,,"一、本科目包括土地複丈及勘查
二、本年度預算數包括:
　　人事費456千元
　　業務費1,299千元
",,,
,,,,,,,,04,,"　　　33040030924
　　　編製土地現值
　　　表及空地查定",,"1,050",,,"1,050",,912,,-,,,"一、本科目包括編製土地現值表及空地查定
二、本年度預算數包括:
　　人事費7千元
　　業務費1,043千元
",,,
,,,,,,,,05,,"　　　33040030927
　　　非都市土地使
　　　用管制",,404,,,404,,361,,-,,,"一、本科目包括非都市土地使用管制
二、本年度預算數包括:
　　人事費17千元
　　業務費387千元
",,,
,,,,,,03,,,,"　　33040039000
　　一般建築及設備",,778,,,600,,"1,478",,178,,,,,,
,,,,,,,,01,,"　　　33040039019
　　　其他設備",,778,,,600,,"1,478",,178,,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資778千元
三、本年度預算數與上年度比較：
　　增加 178千元
　　增列 設備及投資178千元
四、本科目項目如下：
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,地政處主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"1.辦公廳外牆與停車棚間增設採光罩及辦公廳舍側門更換178千元。
2.印表機,Windows  server及電腦主機資訊軟硬體設備400千元。
3.地政整合網頁1式 200千元。
",,,
,,,,004,,,,,,"　00040040000
　嘉義縣竹崎地政事
　務所",,"46,801",,,"44,123",,"40,799",,"2,678",,,,,,
,,,,,,01,,,,"　　33040040100
　　一般行政",,"40,018",,,"38,748",,"35,282",,"1,270",,,,,,
,,,,,,,,01,,"　　　33040040101
　　　行政管理",,"38,745",,,"37,545",,"34,176",,"1,200",,,"一、本科目包括行政管理
二、本年度預算數包括:
　　人事費38,200千元
　　業務費473千元
　　獎補助費72千元
三、本年度預算數與上年度比較：
　　增加 1,200千元
　　增列 人事費1,200千元
四、本科目增減項目如下：
1.增列法定編制人員待遇876千元。
2.增列獎金126千元。
3.增列退休離職儲金198千元。
",,,
,,,,,,,,02,,"　　　33040040102
　　　所務管理",,"1,273",,,"1,203",,"1,106",,70,,,"一、本科目包括所務管理
二、本年度預算數包括:
　　人事費6千元
　　業務費1,267千元
三、本年度預算數與上年度比較：
　　增加 70千元
　　增列 業務費70千元
四、本科目增減項目如下：
1.增列稅捐及規費17千元。
2.增列保險費3千元。
3.增列物品42千元。
4.增列車輛及辦公器具養護費8千元。
",,,
,,,,,,02,,,,"　　33040040900
　　地政業務",,"5,395",,,"5,375",,"4,205",,20,,,,,,
,,,,,,,,01,,"　　　33040040918
　　　平均地權重新
　　　規定地價及市
　　　價徵收",,195,,,195,,63,,-,,,"一、本科目包括平均地權重新規定地價及市價徵收
二、本年度預算數包括:
　　人事費10千元
　　業務費185千元
",,,
,,,,,,,,02,,"　　　33040040921
　　　推行土地及建
　　　築物登記革新
　　　作業",,"2,296",,,"2,276",,"1,688",,20,,,"一、本科目包括推行土地及建築物登記革新作業
二、本年度預算數包括:
　　人事費72千元
　　業務費2,224千元
三、本年度預算數與上年度比較：
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,地政處主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　增加 20千元
　　增列 業務費20千元
四、本科目增減項目如下：
增列資訊服務費20千元。
",,,
,,,,,,,,03,,"　　　33040040922
　　　土地複丈及勘
　　　查",,"1,569",,,"1,569",,"1,289",,-,,,"一、本科目包括土地複丈及勘查
二、本年度預算數包括:
　　人事費288千元
　　業務費1,281千元
",,,
,,,,,,,,04,,"　　　33040040924
　　　編製土地現值
　　　表及空地查定",,960,,,960,,840,,-,,,"一、本科目包括編製土地現值表及空地查定
二、本年度預算數包括:
　　人事費22千元
　　業務費938千元
",,,
,,,,,,,,05,,"　　　33040040927
　　　非都市土地使
　　　用管制",,375,,,375,,325,,-,,,"一、本科目包括非都市土地使用管制
二、本年度預算數包括:
　　人事費3千元
　　業務費372千元
",,,
,,,,,,03,,,,"　　33040049000
　　一般建築及設備",,"1,388",,,-,,"1,312",,"1,388",,,,,,
,,,,,,,,01,,"　　　33040049019
　　　其他設備",,"1,388",,,-,,"1,312",,"1,388",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資1,388千元
三、本年度預算數與上年度比較：
　　增加 1,388千元
　　增列 設備及投資1,388千元
四、本科目項目如下:
1.機械設備費588千元。
2.資訊軟硬體設備費600千元。
3.雜項設備費200千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 7,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
