,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,01,,"　　　33050019019
　　　其他設備",,"63,580",,,"47,189",,"46,365",,"16,391",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資63,580千元
三、本年度預算數與上年度比較：
　　增加 16,391千元
　　增列 設備及投資16,391千元
四、本科目項目如下：
1.大美消防分隊廳舍興建工程第3期款16,000千元。
2.嘉太消防分隊廳舍興建工程第1期款4,263千元。
3.購置更新專用無線電通訊機具及相關設備1套350千元。
4.購置小型水箱消防車1輛3,500千元。
5.購置基本型水箱消防車1輛5,000千元。
6.購置水箱消防車1輛5,000千元。
7.購置水庫消防車1輛7,500千元。
8.購置消防警備車1輛800千元。
9.汰換災害影像現場監看相關設備80千元。
10.汰換本局、應變中心伺服器及相關網路資訊設備900千元。
11.汰換本局及各消防分隊電腦軟硬體資訊設備、印表機等900千元。
12.購置更新防毒軟體及其他文書處理等軟體150千元。
13.購置消防人員消防衣、帽、鞋、頭燈等裝備一批2,940千元。
14.購置義消人員消防衣、帽、鞋、頭燈等裝備一批956千元。
15.購置油壓破壞剪器材組(含20公尺油壓管線及捲盤)二套1,600千元。
16.購置快速反應潛水裝備一套90千元。
17.購置火災調查、鑑定用器材(數位相機、攝影機、平板電腦及周邊器材等)100千元。
18.「災害防救深耕第2期計畫」購置本縣及鄉鎮市公所應變中心電腦、投影機、印表機等器材154千元(縣配合款)；1,384千元(中央補助款)。
19.購置本局各單位廳舍所需事務設備等費用800千元。
20.購置內政部精進消防救災裝備器材4年中程補助計劃救災裝備器材1,081千元(縣配合款)、4,323千元(中央補助款)。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,消防局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"21.購置消防空氣呼吸器面罩(含揚聲器、通訊聯結器)等裝備一批1,610千元。
22.汰換消防空氣呼吸器碳纖空氣瓶等裝備一批1,170千元。
23.購置本縣特種搜救隊操作外套及操作鞋等裝備一批935千元。
24.購置車禍救助支撐組等裝備一批98千元。
25.購置移動式消防幫浦等費用一批300千元。
26.購置危險物品查察取締相機、攝影機及相關附屬配備等電子紀錄傳輸設備100千元。
27.購置救援捲式擔架等裝備一批66千元。
28.購置災害現場指揮站相關設備一批600千元。
29.購置急流救援裝備一批455千元。
30.內政部消防署補助辦理部落居民基本救助(護)訓練及充實相關裝備器材一批375千元(中央補助款)。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
