,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,文化觀光局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　增列 設備及投資33,027千元
　　增列 獎補助費2,066千元
四、本科目項目如下：
1.辦理地方文化館中央補助款15,219千元、縣配合款3,805千元。
2.文化資產維護管理及再利用計畫中央補助款805千元、縣配合款434千元。
3.文化資產跨域發展計畫中央補助款9,000千元、縣配合款1,000千元。
4.文化資產多元永續發展計畫中央補助款10,600千元、縣配合款5,708千元。
5.古物遺址及水下資產活化發展計畫中央補助款495千元、縣配合款55千元。
6.裝置地景藝術10,000千元。
7.嘉義縣古蹟歷史建築緊急修復計畫800千元。
",,,
,,,,,,03,,,,"　　61160010100
　　一般行政",,"47,495",,,"47,703",,"38,216",,-208,,,,,,
,,,,,,,,01,,"　　　61160010101
　　　行政管理",,"47,495",,,"47,703",,"38,216",,-208,,,"一、本科目包括行政管理
二、本年度預算數包括:
　　人事費41,561千元
　　業務費5,922千元
　　獎補助費12千元
三、本年度預算數與上年度比較：
　　減少 208千元
　　增列 人事費31千元
　　減列 業務費239千元
四、本科目增減項目如下：
1.增列獎金31千元。
2.減列水電費560千元。
3.減列通訊費240千元。
4.增列車輛相關費用310千元。
5.增列物品及一般事務費101千元。
6.增列房屋建築養護費150千元。
",,,
,,,,,,04,,,,"　　61160013800
　　觀光業務",,"38,197",,,"40,053",,"38,814",,"-1,856",,,,,,
,,,,,,,,01,,"　　　61160013801
　　　觀光產業",,"19,074",,,"21,750",,"21,817",,"-2,676",,,"一、本科目包括觀光產業
二、本年度預算數包括:
　　人事費600千元
　　業務費17,974千元
　　獎補助費500千元
三、本年度預算數與上年度比較：
　　減少 2,676千元
　　減列 業務費2,676千元
四、本科目增減項目如下：
1.減列水電費175千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,文化觀光局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.減列通訊費10千元。
3.減列土地租金70千元。
4.減列車輛相關費用101千元。
5.減列稅捐及規費20千元。
6.減列一般事務費8,300千元。
7.增列設施及機械設備養護費6,000千元。
",,,
,,,,,,,,02,,"　　　61160013803
　　　綜合企劃",,"19,123",,,"18,303",,"16,997",,820,,,"一、本科目包括綜合企劃
二、本年度預算數包括:
　　人事費48千元
　　業務費18,055千元
　　獎補助費1,020千元
三、本年度預算數與上年度比較：
　　增加 820千元
　　增列 業務費1,320千元
　　減列 獎補助費500千元
四、本科目增減項目如下：
1.減列通訊費50千元。
2.減列車輛相關費用130千元。
3.增列一般事務費1,700千元。
4.減列國外旅費200千元。
5.減列對國內團體之捐助500千元。
",,,
,,,,,,05,,,,"　　61160018800
　　觀光事業工程",,"31,600",,,"51,700",,"63,441",,"-20,100",,,,,,
,,,,,,,,01,,"　　　61160018801
　　　觀光事業工程",,"31,600",,,"51,700",,"63,441",,"-20,100",,,"一、本科目包括觀光事業工程
二、本年度預算數包括:
　　業務費0千元
　　設備及投資31,600千元
三、本年度預算數與上年度比較：
　　減少 20,100千元
　　減列 設備及投資20,100千元
四、本科目項目如下：
1.全縣風景區、重點區整建規劃及工程款(含小型零星工程設計、修復、施作及安裝等工項)6,000千元。
2.全縣風景區購置及裝置雜項設備1,000千元。
3.遊憩據點特色加值計畫配合款20,440千元。
4.自行車道整體路網串連建設計畫(中央補助款3,750千元、縣配合款410千元)。
",,,
,,,,,,06,,,,"　　61160019000
　　一般建築及設備",,200,,,"2,500",,170,,"-2,300",,,,,,
,,,,,,,,01,,"　　　61160019019
　　　其他設備",,200,,,"2,500",,170,,"-2,300",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資200千元
三、本年度預算數與上年度比較：
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,文化觀光局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　減少 2,300千元
　　減列 設備及投資2,300千元
四、本科目項目如下：
汰舊換新及新購電腦周邊設備200千元。
",,,
,,,,002,,,,,,"　00160020000
　嘉義縣表演藝術中
　心",,"48,107",,,"44,211",,"42,841",,"3,896",,,,,,
,,,,,,01,,,,"　　53160020100
　　一般行政",,"29,629",,,"29,183",,"25,896",,446,,,,,,
,,,,,,,,01,,"　　　53160020101
　　　行政管理",,"29,629",,,"29,183",,"25,896",,446,,,"一、本科目包括行政管理
二、本年度預算數包括:
　　人事費11,032千元
　　業務費18,597千元
三、本年度預算數與上年度比較：
　　增加 446千元
　　增列 人事費650千元
　　減列 業務費204千元
四、本科目增減項目如下：
1.增列法定編制人員待遇530千元。
2.增列獎金132千元。
3.減列加班值班費37千元。
4.減列退休離職儲金12千元。
5.增列保險37千元。
6.減列水電費204千元。
",,,
,,,,,,02,,,,"　　53160022200
　　文教活動",,"6,828",,,"9,828",,"13,338",,"-3,000",,,,,,
,,,,,,,,01,,"　　　53160022201
　　　藝術展演",,"6,828",,,"9,828",,"13,338",,"-3,000",,,"一、本科目包括藝術展演
二、本年度預算數包括:
　　業務費5,550千元
　　獎補助費1,278千元
三、本年度預算數與上年度比較：
　　減少 3,000千元
　　減列 業務費3,000千元
四、本科目增減項目如下：
減列一般事務費3,000千元。
",,,
,,,,,,03,,,,"　　53160029000
　　一般建築及設備",,"11,650",,,"5,200",,"3,607",,"6,450",,,,,,
,,,,,,,,01,,"　　　53160029019
　　　其他設備",,"11,650",,,"5,200",,"3,607",,"6,450",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資11,650千元
三、本年度預算數與上年度比較：
　　增加 6,450千元
　　增列 設備及投資6,450千元
四、本科目項目如下：
1.演藝廳觀眾席曲面天花板維修工程及演藝廳與實驗劇場屋頂防漏工程7,000千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,文化觀光局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.演藝廳音響設備數位化2,350千元。
3.文化部專案計畫資本門配合款300千元。
4.演藝廳上舞台地板更換、演藝廳座椅椅墊更換、戶外園區修繕及梅嶺美術館北面地基補強1,500千元。
5.音響反射板運送油壓車、芙蕖廳二樓空調及網頁備份伺服器等設備購置汰換500千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
