,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,04,,,,"　　31010019000
　　一般建築及設備",,"8,580",,,"6,980",,"2,816",,"1,600",,,,,,
,,,,,,,,01,,"　　　31010019019
　　　其他設備",,"8,580",,,"6,980",,"2,816",,"1,600",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資8,580千元
三、本年度預算數與上年度比較：
　　增加 1,600千元
　　增列 設備及投資1,600千元
四、本科目項目如下：
1.議長及副議長公館內部整修1,200千元。
2.辦公廳舍及會館內部整修1,100千",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,縣議會主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"元。
3.網路及周邊設備更新800千元。
4.網站功能增修與網路轉播系統整合等950千元。
5.個人桌上型電腦等設備汰換210千元。
6.影印機等事務設備汰換700千元。
7.本會2.3樓議員研究室冷氣機汰換1,200千元。
8.議事組裝訂提案等資料電動釘書機80千元。
9.會計室移動檔案櫃新購160千元。
10.副議長公館冷氣機新購180千元。
11.議長公館中央空調系統汰換2,000千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
