,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,03,,"　　　73120015203
　　　環境衛生及廢
　　　棄物管理",,"3,658",,,"8,974",,"15,589",,"-5,316",,,"一、本科目包括環境衛生及廢棄物管理
二、本年度預算數包括:
　　人事費14千元
　　業務費538千元
　　獎補助費3,106千元
三、本年度預算數與上年度比較：
　　減少 5,316千元
　　減列 業務費8,316千元
　　增列 獎補助費3,000千元
四、本科目增減項目如下︰
1.減列一般事務費8,316千元。
2.增列對地方政府之補助3,000千元。
",,,
,,,,,,,,04,,"　　　73120015204
　　　水污染防治",,"24,228",,,"23,929",,"25,573",,299,,,"一、本科目包括水污染防治
二、本年度預算數包括:
　　人事費28千元
　　業務費23,375千元
　　獎補助費825千元
三、本年度預算數與上年度比較：
　　增加 299千元
　　減列 業務費26千元
　　增列 獎補助費325千元
四、本科目增減項目如下︰
1.增列教育訓練費20千元。
2.增列通訊費266千元。
3.減列其他業務租金266千元。
4.增列委辦費1,504千元。
5.增列物品40千元。
6.減列一般事務費1,590千元。
7.增列獎勵及慰問325千元。
",,,
,,,,,,,,05,,"　　　73120015206
　　　環保設施管理",,"29,369",,,"37,690",,"30,765",,"-8,321",,,"一、本科目包括環保設施管理
二、本年度預算數包括:
　　人事費0千元
　　業務費21,305千元
　　獎補助費8,064千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,環境保護局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"三、本年度預算數與上年度比較：
　　減少 8,321千元
　　減列 業務費16,385千元
　　增列 獎補助費8,064千元
四、本科目增減項目如下︰
1.減列臨時人員酬金4,772.7千元。
2.減列委辦費11,612.3千元。
3.增列對地方政府之補助8,064千元。
",,,
,,,,,,03,,,,"　　73120019000
　　一般建築及設備",,"141,097",,,"64,437",,"81,011",,"76,660",,,,,,
,,,,,,,,01,,"　　　73120019001
　　　各項設備",,"141,097",,,"64,437",,"81,011",,"76,660",,,"一、本科目包括各項設備
二、本年度預算數包括:
　　設備及投資119,825千元
　　獎補助費21,272千元
三、本年度預算數與上年度比較：
　　增加 76,660千元
　　增列 設備及投資55,388千元
　　增列 獎補助費21,272千元
四、本科目項目如下︰
1.檔案室防火門、消防系統及緊急照明系統等周邊設備汰舊換新280千元。
2.以城市礦山概念建構具天然災害應變廢棄物處理能量設施計畫30,000千元。
3.民雄垃圾轉運站設置無障礙廁所工程計畫1,000千元。
4.嘉義縣既有掩埋場擴建或活化及水肥處理場工程85,000千元。
5.資源永續循環利用推動計畫-補助汰換老舊垃圾清運車輛3,170千元。
6.檔案室監視系統及冷氣等周邊設備汰舊換新375千元。
7.建構寧適家園計畫-105年度營造友善城鄉環境（精進級-竹崎鄉）計畫10,611千元。
8.建構寧適家園計畫-105年度營造友善城鄉環境（精進級-中埔鄉）計畫10,611千元。
9.建構寧適家園計畫-105年度營造友善城鄉環境推廣觀摩活動（拔尖級-大林鎮）計畫50千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
