,,,,,,,,,,,,,,,,,,,,,,,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　減列 業務費95千元
四、本科目增減項目如下：
減列物品95千元。
",,,
,,,,,,,,03,,"　　　58080013303
　　　家畜疫病檢驗
　　　研究",,324,,,294,,237,,30,,,"一、本科目包括家畜疫病檢驗研究
二、本年度預算數包括:
　　業務費324千元
三、本年度預算數與上年度比較：
　　增加 30千元
　　增列 業務費30千元
四、本科目增減項目如下：
增列物品30千元。
",,,
,,,,,,,,04,,"　　　58080013304
　　　家禽疾病防治",,177,,,177,,152,,-,,,"一、本科目包括家禽疾病防治
二、本年度預算數包括:
　　業務費177千元
",,,
,,,,,,,,05,,"　　　58080013305
　　　大動物疾病防
　　　治",,"3,288",,,"3,370",,"3,588",,-82,,,"一、本科目包括大動物疾病防治
二、本年度預算數包括:
　　人事費60千元
　　業務費2,408千元
　　獎補助費820千元
三、本年度預算數與上年度比較：
　　減少 82千元
　　增列 業務費98千元
　　減列 獎補助費180千元
四、本科目增減項目如下：
1.增列物品98千元。
2.減列損失及賠償180千元。
",,,
,,,,,,,,06,,"　　　58080013306
　　　動物藥政管理",,260,,,255,,292,,5,,,"一、本科目包括動物藥政管理
二、本年度預算數包括:
　　人事費4千元
　　業務費256千元
三、本年度預算數與上年度比較：
　　增加 5千元
　　增列 業務費5千元
四、本科目增減項目如下：
增列一般事務費5千元。
",,,
,,,,,,,,07,,"　　　58080013307
　　　動物保護及寵
　　　物疾病防治",,"6,247",,,"5,681",,"4,759",,566,,,"一、本科目包括動物保護及寵物疾病防治
二、本年度預算數包括:
　　人事費40千元
　　業務費5,901千元
　　獎補助費306千元
三、本年度預算數與上年度比較：
　　增加 566千元
　　增列 業務費566千元
四、本科目增減項目如下：
1.減列按日按件計資酬金607千元。
2.減列委辦費83千元。
3.增列物品1,256千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,農業處主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,03,,,,"　　58080019000
　　一般建築及設備",,"21,030",,,"1,750",,-,,"19,280",,,,,,
,,,,,,,,01,,"　　　58080019019
　　　其他設備",,"21,030",,,"1,750",,-,,"19,280",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資21,030千元
三、本年度預算數與上年度比較：
　　增加 19,280千元
　　增列 設備及投資19,280千元
四、本科目項目如下：
1.流浪動物中途之家第一期工程經費21,000千元。
2.購置檢診臥式冰箱30千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
