,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,01,,"　　　89700047301
　　　公務人員各項
　　　補助",,"85,000",,,"95,000",,"71,133",,"-10,000",,,"一、本科目包括公務人員各項補助
二、本年度預算數包括:
　　人事費85,000千元
三、本年度預算數與上年度比較：
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,統籌支撥科目,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　減少 10,000千元
　　減列 人事費10,000千元
",,,
,,,,,,,,02,,"　　　89700047302
　　　教育人員各項
　　　補助",,-,,,"100,000",,"79,915",,"-100,000",,,"一、本科目包括教育人員各項補助
二、本年度預算數0千元
三、本年度預算數與上年度比較：
　　減少 100,000千元
　　減列 獎補助費100,000千元
四、移列至嘉義縣政府單位預算。
",,,
,,,,004,,,,,,"　00700050000
　公務人員因公致殘
　廢死亡慰問金",,"12,000",,,"19,200",,"3,600",,"-7,200",,,,,,
,,,,,,01,,,,"　　75700056500
　　公務人員因公致
　　殘廢死亡慰問金",,"12,000",,,"19,200",,"3,600",,"-7,200",,,,,,
,,,,,,,,01,,"　　　75700056501
　　　公務人員因公
　　　致殘廢死亡慰
　　　問金",,"12,000",,,"12,000",,-,,-,,,"一、本科目包括公務人員因公致殘廢死亡慰問金
二、本年度預算數包括:
　　人事費12,000千元
",,,
,,,,,,,,02,,"　　　75700056502
　　　教育人員因公
　　　致殘廢死亡慰
　　　問金",,-,,,"7,200",,"3,600",,"-7,200",,,"一、本科目包括教育人員因公致殘廢死亡慰問金
二、本年度預算數0千元
三、本年度預算數與上年度比較：
　　減少 7,200千元
　　減列 獎補助費7,200千元
四、移列至嘉義縣政府單位預算。
",,,
,,,,005,,,,,,"　00700060000
　災害準備金",,"230,000",,,"228,000",,"219,888",,"2,000",,,,,,
,,,,,,01,,,,"　　89700069100
　　災害準備金",,"230,000",,,"228,000",,"219,888",,"2,000",,,,,,
,,,,,,,,01,,"　　　89700069101
　　　災害準備金",,"230,000",,,"228,000",,"219,888",,"2,000",,,"一、本科目包括災害準備金
二、本年度預算數包括:
　　預備金230,000千元
三、本年度預算數與上年度比較：
　　增加 2,000千元
　　增列 預備金2,000千元
四、依中央對各級地方政府重大天然災害救災經費處理辦法編列。
",,,
,,,,006,,,,,,"　00700070000
　各類員工待遇準備",,"55,000",,,"25,000",,-,,"30,000",,,,,,
,,,,,,01,,,,"　　89700077500
　　各類員工待遇準
　　備",,"55,000",,,"25,000",,-,,"30,000",,,,,,
,,,,,,,,01,,"　　　89700077501
　　　各類員工待遇
　　　準備",,"55,000",,,"25,000",,-,,"30,000",,,"一、本科目包括各類員工待遇準備
二、本年度預算數包括:
　　人事費55,000千元
三、本年度預算數與上年度比較：
　　增加 30,000千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,統籌支撥科目,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　增列 人事費30,000千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
