,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,04,,"　　　77130010104
　　　會計業務",,184,,,184,,154,,-,,,"一、本科目包括會計業務
二、本年度預算數包括:
　　業務費184千元
三、本科目增減項目如下：
1.增列物品20千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,警察局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.增列一般事務費20千元。
3.減列資訊服務費40千元。
",,,
,,,,,,,,05,,"　　　77130010105
　　　人事業務",,"4,169",,,"4,169",,"3,530",,-,,,"一、本科目包括人事業務
二、本年度預算數包括:
　　業務費532千元
　　獎補助費3,637千元
",,,
,,,,,,,,06,,"　　　77130010106
　　　資訊管理",,"5,729",,,"4,720",,"4,048",,"1,009",,,"一、本科目包括資訊管理
二、本年度預算數包括:
　　業務費5,729千元
三、本年度預算數與上年度比較：
　　增加 1,009千元
　　增列 業務費1,009千元
四、本科目增減項目如下：
1.增列資訊服務費1,000千元。
2.增列一般事務費9千元。
",,,
,,,,,,,,07,,"　　　77130010107
　　　公關業務聯繫",,"1,487",,,"1,492",,795,,-5,,,"一、本科目包括公關業務聯繫
二、本年度預算數包括:
　　業務費1,487千元
三、本年度預算數與上年度比較：
　　減少 5千元
　　減列 業務費5千元
四、本科目增減項目如下：
減列一般事務費5千元。
",,,
,,,,,,,,08,,"　　　77130010108
　　　政風業務",,507,,,402,,-,,105,,,"一、本科目包括政風業務
二、本年度預算數包括:
　　人事費0千元
　　業務費507千元
三、本年度預算數與上年度比較：
　　增加 105千元
　　減列 人事費10千元
　　增列 業務費115千元
四、本科目增減項目如下：
1.增列設施及機械設備養護費115千元。
2.減列獎金10千元。
",,,
,,,,,,02,,,,"　　77130016500
　　警政業務",,"63,019",,,"63,694",,"49,743",,-675,,,,,,
,,,,,,,,01,,"　　　77130016501
　　　警察行政工作",,704,,,704,,465,,-,,,"一、本科目包括警察行政工作
二、本年度預算數包括:
　　人事費10千元
　　業務費694千元
",,,
,,,,,,,,02,,"　　　77130016502
　　　保安業務",,"23,751",,,"23,951",,"20,309",,-200,,,"一、本科目包括保安業務
二、本年度預算數包括:
　　人事費326千元
　　業務費21,487千元
　　獎補助費1,938千元
三、本年度預算數與上年度比較：
　　減少 200千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,警察局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　減列 業務費245千元
　　增列 獎補助費45千元
四、本科目增減項目如下：
1.增列按日按件計資酬金150千元。
2.增列一般事務費100千元。
3.增列其他補助及捐助45千元。
4.減列稅捐及規費15千元。
5.減列設施及機械設備養護費480千元。
",,,
,,,,,,,,03,,"　　　77130016503
　　　保防業務",,347,,,347,,519,,-,,,"一、本科目包括保防業務
二、本年度預算數包括:
　　人事費67千元
　　業務費280千元
",,,
,,,,,,,,04,,"　　　77130016504
　　　督察業務",,"2,523",,,"2,523",,"2,096",,-,,,"一、本科目包括督察業務
二、本年度預算數包括:
　　人事費222千元
　　業務費2,301千元
",,,
,,,,,,,,05,,"　　　77130016505
　　　戶口業務",,-,,,-,,"1,103",,-,,,本計畫僅有前年度決算數,,,
,,,,,,,,06,,"　　　77130016506
　　　交通管理",,"16,459",,,"16,570",,"12,760",,-111,,,"一、本科目包括交通管理
二、本年度預算數包括:
　　人事費2,953千元
　　業務費13,386千元
　　獎補助費120千元
三、本年度預算數與上年度比較：
　　減少 111千元
　　減列 業務費111千元
四、本科目增減項目如下：
1.減列物品61千元。
2.減列一般事務費50千元。
",,,
,,,,,,,,07,,"　　　77130016507
　　　刑事業務",,"8,019",,,"7,219",,"6,612",,800,,,"一、本科目包括刑事業務
二、本年度預算數包括:
　　人事費352千元
　　業務費7,627千元
　　獎補助費40千元
三、本年度預算數與上年度比較：
　　增加 800千元
　　增列 業務費800千元
四、本科目增減項目如下：
增列一般事務費800千元。
",,,
,,,,,,,,08,,"　　　77130016508
　　　外事業務",,189,,,189,,146,,-,,,"一、本科目包括外事業務
二、本年度預算數包括:
　　業務費189千元
",,,
,,,,,,,,09,,"　　　77130016509
　　　訓練業務",,"2,263",,,"3,477",,"1,888",,"-1,214",,,"一、本科目包括訓練業務
二、本年度預算數包括:
　　業務費2,263千元
三、本年度預算數與上年度比較：
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,警察局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"　　減少 1,214千元
　　減列 業務費1,214千元
四、本科目增減項目如下：
1.減列一般事務費14千元。
2.減列設施及機械設備養護費1,200千元。
",,,
,,,,,,,,10,,"　　　77130016511
　　　勤指業務",,"1,185",,,"1,145",,779,,40,,,"一、本科目包括勤指業務
二、本年度預算數包括:
　　業務費1,185千元
三、本年度預算數與上年度比較：
　　增加 40千元
　　增列 業務費40千元
四、本科目增減項目如下：
1.增列資訊服務費60千元。
2.減列通訊費20千元。
",,,
,,,,,,,,11,,"　　　77130016512
　　　少年業務",,"2,904",,,"2,904",,"2,003",,-,,,"一、本科目包括少年業務
二、本年度預算數包括:
　　人事費642千元
　　業務費2,262千元
",,,
,,,,,,,,12,,"　　　77130016513
　　　婦幼業務",,531,,,531,,448,,-,,,"一、本科目包括婦幼業務
二、本年度預算數包括:
　　業務費531千元
",,,
,,,,,,,,13,,"　　　77130016514
　　　鑑識業務",,657,,,657,,615,,-,,,"一、本科目包括鑑識業務
二、本年度預算數包括:
　　業務費657千元
",,,
,,,,,,,,14,,"　　　77130016515
　　　防治業務",,"3,487",,,"3,477",,-,,10,,,"一、本科目包括防治業務
二、本年度預算數包括:
　　人事費43千元
　　業務費2,909千元
　　獎補助費535千元
三、本年度預算數與上年度比較：
　　增加 10千元
　　增列 業務費10千元
四、本科目增減項目如下：
1.增列按日按件計資酬金12千元。
2.增列物品10千元。
3.減列一般事務費12千元。
",,,
,,,,,,03,,,,"　　77130016600
　　警勤業務",,"2,277",,,"2,199",,"4,226",,78,,,,,,
,,,,,,,,01,,"　　　77130016601
　　　民防工作",,-,,,-,,"2,674",,-,,,本計畫僅有前年度決算數,,,
,,,,,,,,02,,"　　　77130016602
　　　防情管理",,"2,277",,,"2,199",,"1,552",,78,,,"一、本科目包括防情管理
二、本年度預算數包括:
　　業務費2,277千元
三、本年度預算數與上年度比較：
　　增加 78千元
　　增列 業務費78千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,警察局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"四、本科目增減項目如下：
增列稅捐及規費78千元。
",,,
,,,,,,04,,,,"　　77130019000
　　一般建築及設備",,"49,085",,,"42,484",,"43,325",,"6,601",,,,,,
,,,,,,,,01,,"　　　77130019001
　　　警察設備",,"49,085",,,"42,484",,"43,325",,"6,601",,,"一、本科目包括警察設備
二、本年度預算數包括:
　　設備及投資49,085千元
三、本年度預算數與上年度比較：
　　增加 6,601千元
　　增列 設備及投資6,601千元
四、本科目項目如下：
1.各分局、分駐(派出)所廳舍耐震補強整修工程9,000千元。
2.朴子分局辦公廳舍預定地地質鑽探費90千元。
3.老舊宿舍拆除及各分局、分駐所、派出所整地、圍牆工程300千元。
4.設置本轄各重要路口監錄系統設備經費4,000千元。
5.汰換本局發電機設備1,000千元。
6.購置交通安全執法蒐證器材5,000千元。
7.汰換偵防車、勤務車、巡邏車、巡邏機車10,500千元。
8.改善辦公場所電腦設備汰換老舊電腦費1,902千元。
9.購置ISMS驗證需求及智慧財產權合法作業軟體162千元。
10.汰換本局相關網路(側錄)設備250千元。
11.汰換不斷電系統主機及電池100千元。
12.本局及各分局電腦升級經費400千元。
13.汰換本局及各分局派出所印表機240千元。
14.E化智慧型交通執法管理系統軟硬體設備250千元。
15.本局資訊科機房ISMS相關費用100千元。
16.購置本局及各分局、分駐所、派出所骨幹網路設備及VPN等470千元。
17.購置加密模組軟體等300千元。
18.電腦升級W7系統軟體經費1,500千元。
19.購置本局IP/MAC暨機房相關設備經費205千元。
20.交通事故處理系統Ｅ化系統設備費200千元。
21.交通執法資訊電腦化費用200千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,警察局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"22.購置鑑識專用相機、多波域光源、實驗室門禁等經費300千元。
23.設置鐵拒馬活動車架經費98千元。
24.汰換本局、各分局、分駐派出所電器用品、鐵製槍櫃等1,500千元。
25.汰換駐地安全監視錄影系統設備100千元。
26.汰換本局110E化勤務指管系統相關設備7,238千元。
27.節能照明、電器設備經費200千元。
28.本局及各分局購置影印機等經費260千元。
29.本局禮堂、員工餐廳及辦公室等相關設備經費150千元。
30.電子巡邏記錄器經費80千元。
31.改善偵詢室及本局通訊監察中心等設備200千元。
32.警光山莊相關設備經費250千元。
33.車輛保管場相關設備經費100千元。
34.交通應勤設備等相關器材經費1,000千元。
35.員警勤務管理E化計畫簿冊採電腦化管理軟硬體100千元。
36.汰換交通隊辦公室冷氣、電器等雜項設備經費500千元。
37.汰換分局勤務指揮中心市話及警用電話錄音設備90千元。
38.改善本局所屬單位性別工作平等相關設備150千元。
39.本局拘留室、偵詢室及刑大備勤室整修、電器、科技相關設備600千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 6,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
