,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,07,,"　　　34140011208
　　　公有房地納賦",,"7,517",,,"11,817",,"9,647",,"-4,300",,,"一、本科目包括公有房地納賦
二、本年度預算數包括:
　　業務費7,517千元
三、本年度預算數與上年度比較：
　　減少 4,300千元
　　減列 業務費4,300千元
四、本科目增減項目如下:
1.減列土地租金4,200千元。
2.減列按日按件計資酬金100千元。
",,,
,,,,,,,,08,,"　　　34140011209
　　　菸酒管理",,"3,869",,,"3,422",,"3,262",,447,,,"一、本科目包括菸酒管理
二、本年度預算數包括:
　　人事費30千元
　　業務費3,739千元
　　獎補助費100千元
三、本年度預算數與上年度比較：
　　增加 447千元
　　增列 業務費447千元
四、本科目增減項目如下：
1.減列通訊費28千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,財政稅務局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"2.減列其他業務租金70千元。
3.增列稅捐及規費1千元。
4.增列臨時人員酬金34千元。
5.增列物品34千元。
6.增列一般事務費320千元。
7.增列車輛及辦公器具養護費6千元。
8.增列國內旅費50千元。
9.增列運費100千元。
",,,
,,,,,,03,,,,"　　34140011300
　　稅捐稽徵業務",,"51,670",,,"50,295",,"43,303",,"1,375",,,,,,
,,,,,,,,01,,"　　　34140011301
　　　印花稅稽徵",,504,,,529,,423,,-25,,,"一、本科目包括印花稅稽徵
二、本年度預算數包括:
　　業務費504千元
三、本年度預算數與上年度比較：
　　減少 25千元
　　減列 業務費25千元
四、本科目增減項目如下:
減列委辦費25千元。
",,,
,,,,,,,,02,,"　　　34140011302
　　　使用牌照稅稽
　　　徵",,"19,925",,,"18,645",,"17,913",,"1,280",,,"一、本科目包括使用牌照稅稽徵
二、本年度預算數包括:
　　人事費170千元
　　業務費19,755千元
三、本年度預算數與上年度比較：
　　增加 1,280千元
　　增列 業務費1,280千元
四、本科目增減項目如下：
增列委辦費1,280千元。
",,,
,,,,,,,,03,,"　　　34140011303
　　　地價稅稽徵",,"7,323",,,"7,323",,"6,166",,-,,,"一、本科目包括地價稅稽徵
二、本年度預算數包括:
　　人事費218千元
　　業務費7,105千元
",,,
,,,,,,,,04,,"　　　34140011304
　　　土地增值稅稽
　　　徵",,"4,575",,,"4,575",,"4,035",,-,,,"一、本科目包括土地增值稅稽徵
二、本年度預算數包括:
　　人事費72千元
　　業務費4,503千元
",,,
,,,,,,,,05,,"　　　34140011305
　　　房屋稅稽徵",,"4,184",,,"4,184",,"3,455",,-,,,"一、本科目包括房屋稅稽徵
二、本年度預算數包括:
　　人事費235千元
　　業務費3,949千元
",,,
,,,,,,,,06,,"　　　34140011306
　　　娛樂稅稽徵",,208,,,188,,200,,20,,,"一、本科目包括娛樂稅稽徵
二、本年度預算數包括:
　　人事費40千元
　　業務費58千元
　　獎補助費110千元
三、本年度預算數與上年度比較：
　　增加 20千元
　　增列 獎補助費20千元
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,財政稅務局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"四、本科目增減項目如下:
增列獎勵及慰問20千元。
",,,
,,,,,,,,07,,"　　　34140011307
　　　稅務行政管理",,"3,354",,,"3,354",,"1,700",,-,,,"一、本科目包括稅務行政管理
二、本年度預算數包括:
　　人事費55千元
　　業務費1,799千元
　　獎補助費1,500千元
",,,
,,,,,,,,08,,"　　　34140011308
　　　處理違章與行
　　　政救濟案件",,149,,,149,,116,,-,,,"一、本科目包括處理違章與行政救濟案件
二、本年度預算數包括:
　　業務費149千元
",,,
,,,,,,,,09,,"　　　34140011309
　　　納稅服務業務",,"3,787",,,"3,687",,"3,316",,100,,,"一、本科目包括納稅服務業務
二、本年度預算數包括:
　　人事費110千元
　　業務費3,677千元
三、本年度預算數與上年度比較：
　　增加 100千元
　　增列 業務費100千元
四、本科目增減項目如下：
增列委辦費100千元。
",,,
,,,,,,,,10,,"　　　34140011310
　　　稅務資料電子
　　　作業處理",,"7,661",,,"7,661",,"5,979",,-,,,"一、本科目包括稅務資料電子作業處理
二、本年度預算數包括:
　　人事費106千元
　　業務費7,555千元
",,,
,,,,,,04,,,,"　　34140019000
　　一般建築及設備",,"10,048",,,"8,685",,"7,215",,"1,363",,,,,,
,,,,,,,,01,,"　　　34140019019
　　　其他設備",,"10,048",,,"8,685",,"7,215",,"1,363",,,"一、本科目包括其他設備
二、本年度預算數包括:
　　設備及投資9,298千元
　　獎補助費750千元
三、本年度預算數與上年度比較：
　　增加 1,363千元
　　增列 設備及投資1,363千元
四、本科目項目如下：
1.持續推動賦稅資訊系統整合再造更新整體實施計畫(全國一致性)，編列使用稅務資訊系統所需經費，購置個人電腦、稅務系統專用行列式印表機、掃描器、儲存設備、資料庫管理及綠能機房等相關資訊設備(台財資字第10022002670號函及財稅資料中心資通字第1040002019號函2,350千元。
2.政府機關資通安全責任等級B級機關應辦事項（府綜資字第1040101845號函)。購置入侵偵測系統、應用程式防火牆等防護工具，防止駭客入侵，防範個資或稅務資",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 4,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,財政稅務局主管,,,,,,,,,,,,,,,,,,,,,,,
,,歲出機關別預算表,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,中華民國105年度,,,,,,,,,,單位：新臺幣千元,,
,,科　　　　　　　　 　目,,,,,,,,,,"本年度
預算數",,,"上年度
預算數",,"前年度
決算數",,"本年度與
上年度比較",,,說　　明,,,
,,款,,項,,目,,節,,名稱及編號,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"料外洩。為有效維持防毒、電子加密等軟體正常運作，必須每年更新病毒碼、特徵碼及適合版本。2,000千元。
3.購置伺服器作業系統、備份軟體、資產管理、虛擬化管理及辦公室自動化等相關軟體。辦理軟體更新、升級及備份等資訊管理作業，以維持各項系統正常運作，並落實智慧財產權保護。（府綜資字第1040097332號函)1,500千元。
4.購置平板電腦及GIS查報定位外業系統相關軟硬體設備98千元。
5.購置個人電腦及平板電腦等資訊設備(中央補助150千元)。
6.購置彩色雷射複合機等設備、數位相機、倉庫存放菸酒品鐵架及辦公室菸酒品展示櫃等設備(中央補助550千元)。
7.汰換稅務大樓空調系統大型冷卻水塔及電力電器等雜項設備2,500千元。
8.辦公廳舍(含宿舍)設備費150千元。
9.補助嘉義縣警察局購置查緝私劣菸酒工作蒐證器材(遠端監視系統、GPS衛星定位器、電信卡)(中央補助750千元)。
",,,
,,,,,,05,,,,"　　79140016800
　　債務付息",,"488,000",,,"488,000",,"234,509",,-,,,,,,
,,,,,,,,01,,"　　　79140016801
　　　債務付息",,"488,000",,,"488,000",,"234,509",,-,,,"一、本科目包括債務付息
二、本年度預算數包括:
　　債務費488,000千元
",,,
,,,,,,06,,,,"　　85140017000
　　平衡鄉鎮預算",,"96,750",,,"99,000",,"104,250",,"-2,250",,,,,,
,,,,,,,,01,,"　　　85140017001
　　　平衡鄉鎮預算",,"96,750",,,"99,000",,"104,250",,"-2,250",,,"一、本科目包括平衡鄉鎮預算
二、本年度預算數包括:
　　獎補助費96,750千元
三、本年度預算數與上年度比較：
　　減少 2,250千元
　　減列 獎補助費2,250千元
四、本科目增減項目如下：
減列對地方政府之補助2,250千元。
",,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,000 - 5,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
